setpoint,temperature,resistance,current
6.958761472972604,6.96036,331.6767569577758,5.281951900505008e-06
6.958761472972604,6.96032,331.66907847332436,5.281951900505008e-06
6.958761472972604,6.96147,331.64708099364384,5.281951900505008e-06
6.958761472972604,6.95989,331.655143686917,5.281951900505008e-06
6.958761472972604,6.958,331.6539207238104,5.281951900505008e-06
6.958761472972604,6.95704,331.66284534586885,5.281951900505008e-06
6.958761472972604,6.9577,331.65319702888706,5.281951900505008e-06
6.958761472972604,6.95684,331.6771680002296,5.281951900505008e-06
6.958761472972604,6.95856,331.37513687172975,7.368062997280774e-06
6.958761472972604,6.95902,331.35370797287686,7.368062997280774e-06
6.958761472972604,6.95487,331.3676699979663,7.368062997280774e-06
6.958761472972604,6.95854,331.41143685454523,7.368062997280774e-06
6.958761472972604,6.95948,331.413364852123,7.368062997280774e-06
6.958761472972604,6.959,331.3779016464876,7.368062997280774e-06
6.958761472972604,6.95909,331.3532259006177,7.368062997280774e-06
6.958761472972604,6.95968,331.37141494745634,7.368062997280774e-06
6.958761472972604,6.95958,331.3470463987818,7.368062997280774e-06
6.958761472972604,6.9595,331.3685767251718,7.368062997280774e-06
6.958761472972604,6.95736,330.7637938640592,1.0278085328021965e-05
6.958761472972604,6.95929,330.7698982010777,1.0278085328021965e-05
6.958761472972604,6.95881,330.7796409870572,1.0278085328021965e-05
6.958761472972604,6.95778,330.7778825635786,1.0278085328021965e-05
6.958761472972604,6.96123,330.7480424347343,1.0278085328021965e-05
6.958761472972604,6.95699,330.77844251782324,1.0278085328021965e-05
6.958761472972604,6.95958,330.7543183099748,1.0278085328021965e-05
6.958761472972604,6.95924,330.74187186432187,1.0278085328021965e-05
6.958761472972604,6.96128,330.72848770424747,1.0278085328021965e-05
6.958761472972604,6.95943,330.70651284315795,1.0278085328021965e-05
6.958761472972604,6.9605,329.59775060453336,1.433742328873774e-05
6.958761472972604,6.95825,329.60179695811996,1.433742328873774e-05
6.958761472972604,6.9615,329.6228580675229,1.433742328873774e-05
6.958761472972604,6.95862,329.6240389467261,1.433742328873774e-05
6.958761472972604,6.9568,329.6584700231919,1.433742328873774e-05
6.958761472972604,6.9594,329.62820722264564,1.433742328873774e-05
6.958761472972604,6.9571,329.6471125235283,1.433742328873774e-05
6.958761472972604,6.96036,329.6573116112489,1.433742328873774e-05
6.958761472972604,6.95763,329.6433571958539,1.433742328873774e-05
6.958761472972604,6.95888,329.65797020154025,1.433742328873774e-05
6.958761472972604,6.96018,327.4755418137474,1.9999999999999998e-05
6.958761472972604,6.95976,327.4475658935597,1.9999999999999998e-05
6.958761472972604,6.95932,327.43633873908124,1.9999999999999998e-05
6.958761472972604,6.95864,327.48571841898263,1.9999999999999998e-05
6.958761472972604,6.96029,327.44739022935676,1.9999999999999998e-05
6.958761472972604,6.95953,327.4332135054067,1.9999999999999998e-05
6.958761472972604,6.95968,327.48673009876273,1.9999999999999998e-05
6.958761472972604,6.95865,327.41978475018396,1.9999999999999998e-05
6.958761472972604,6.96212,327.44383378086604,1.9999999999999998e-05
6.958761472972604,6.95943,327.4436970935003,1.9999999999999998e-05
7.760001576391525,7.75894,312.89476195743305,1e-06
7.760001576391525,7.75947,312.8193315768791,1e-06
7.760001576391525,7.75722,312.7921465751017,1e-06
7.760001576391525,7.7589,312.9460181089794,1e-06
7.760001576391525,7.75994,312.88648984851085,1e-06
7.760001576391525,7.7579,312.81324131184704,1e-06
7.760001576391525,7.75921,312.9117979491465,1e-06
7.760001576391525,7.76039,312.9150921898232,1e-06
7.760001576391525,7.76128,312.8381714552734,1e-06
7.760001576391525,7.76121,312.87153476893286,1e-06
7.760001576391525,7.75861,312.9440304984025,1.3949507939624201e-06
7.760001576391525,7.75667,312.9757959112162,1.3949507939624201e-06
7.760001576391525,7.75652,313.02626895689366,1.3949507939624201e-06
7.760001576391525,7.75991,313.04850813269604,1.3949507939624201e-06
7.760001576391525,7.75817,312.99610305284773,1.3949507939624201e-06
7.760001576391525,7.75812,313.05161170312505,1.3949507939624201e-06
7.760001576391525,7.75428,312.9972668917586,1.3949507939624201e-06
7.760001576391525,7.75767,313.03954995991506,1.3949507939624201e-06
7.760001576391525,7.75877,313.02506355230736,1.3949507939624201e-06
7.760001576391525,7.75735,312.9943911628095,1.3949507939624201e-06
7.760001576391525,7.75859,312.8626127897516,1.94588771757639e-06
7.760001576391525,7.75843,312.80423559371246,1.94588771757639e-06
7.760001576391525,7.7593,312.8346210473024,1.94588771757639e-06
7.760001576391525,7.76066,312.8130732326312,1.94588771757639e-06
7.760001576391525,7.75927,312.7847581350117,1.94588771757639e-06
7.760001576391525,7.76017,312.8577944666349,1.94588771757639e-06
7.760001576391525,7.76056,312.8384361968706,1.94588771757639e-06
7.760001576391525,7.75757,312.8153643088543,1.94588771757639e-06
7.760001576391525,7.75653,312.8876678492384,1.94588771757639e-06
7.760001576391525,7.75962,312.84258242681784,1.94588771757639e-06
7.760001576391525,7.75907,312.79260681920925,2.7144176165949066e-06
7.760001576391525,7.75768,312.79442169419235,2.7144176165949066e-06
7.760001576391525,7.75848,312.8128172796794,2.7144176165949066e-06
7.760001576391525,7.75599,312.81688848572264,2.7144176165949066e-06
7.760001576391525,7.75929,312.7790799088077,2.7144176165949066e-06
7.760001576391525,7.75858,312.7950237516736,2.7144176165949066e-06
7.760001576391525,7.75955,312.818926462164,2.7144176165949066e-06
7.760001576391525,7.75945,312.80228562502595,2.7144176165949066e-06
7.760001576391525,7.75964,312.7748781646772,2.7144176165949066e-06
7.760001576391525,7.7594,312.76511470688877,2.7144176165949066e-06
7.760001576391525,7.75731,312.67263432070894,3.786479009414645e-06
7.760001576391525,7.75957,312.71818120045725,3.786479009414645e-06
7.760001576391525,7.75777,312.68606602516394,3.786479009414645e-06
7.760001576391525,7.75817,312.7125551181115,3.786479009414645e-06
7.760001576391525,7.75755,312.7263719142916,3.786479009414645e-06
7.760001576391525,7.7594,312.70307414849725,3.786479009414645e-06
7.760001576391525,7.75713,312.706766832182,3.786479009414645e-06
7.760001576391525,7.75957,312.70458899385466,3.786479009414645e-06
7.760001576391525,7.75942,312.6947371111503,3.786479009414645e-06
7.760001576391525,7.75887,312.69021696233017,3.786479009414645e-06
7.760001576391525,7.75953,312.5930921802361,5.281951900505008e-06
7.760001576391525,7.75576,312.6138943435825,5.281951900505008e-06
7.760001576391525,7.75957,312.61542060804453,5.281951900505008e-06
7.760001576391525,7.75552,312.6052591994935,5.281951900505008e-06
7.760001576391525,7.75624,312.62768926984734,5.281951900505008e-06
7.760001576391525,7.75875,312.6111569065491,5.281951900505008e-06
7.760001576391525,7.75646,312.63314096941366,5.281951900505008e-06
7.760001576391525,7.75608,312.62539255489094,5.281951900505008e-06
7.760001576391525,7.75708,312.59436555804524,5.281951900505008e-06
7.760001576391525,7.76026,312.59813039792766,5.281951900505008e-06
7.760001576391525,7.76031,312.384507625497,7.368062997280774e-06
7.760001576391525,7.76027,312.37142172447705,7.368062997280774e-06
7.760001576391525,7.76185,312.33940122592986,7.368062997280774e-06
7.760001576391525,7.75922,312.3259075745528,7.368062997280774e-06
7.760001576391525,7.76078,312.3283054031351,7.368062997280774e-06
7.760001576391525,7.75918,312.34725224191664,7.368062997280774e-06
7.760001576391525,7.75999,312.33547528074865,7.368062997280774e-06
7.760001576391525,7.76159,312.323202548775,7.368062997280774e-06
7.760001576391525,7.75902,312.31297760379783,7.368062997280774e-06
7.760001576391525,7.76064,312.32859627865787,7.368062997280774e-06
7.760001576391525,7.75903,311.93696231646845,1.0278085328021965e-05
7.760001576391525,7.75961,311.9558891878117,1.0278085328021965e-05
7.760001576391525,7.75833,311.92473065923474,1.0278085328021965e-05
7.760001576391525,7.75934,311.9295243272323,1.0278085328021965e-05
7.760001576391525,7.75945,311.937170627805,1.0278085328021965e-05
7.760001576391525,7.75885,311.9450323436113,1.0278085328021965e-05
7.760001576391525,7.75901,311.912995856924,1.0278085328021965e-05
7.760001576391525,7.75987,311.9310675444153,1.0278085328021965e-05
7.760001576391525,7.75804,311.9467337269746,1.0278085328021965e-05
7.760001576391525,7.75983,311.9293419242265,1.0278085328021965e-05
7.760001576391525,7.75896,311.14366989626933,1.433742328873774e-05
7.760001576391525,7.76005,311.1701569988251,1.433742328873774e-05
7.760001576391525,7.75773,311.1714662409759,1.433742328873774e-05
7.760001576391525,7.75859,311.1884890850059,1.433742328873774e-05
7.760001576391525,7.76107,311.1439347103779,1.433742328873774e-05
7.760001576391525,7.75873,311.1578283143882,1.433742328873774e-05
7.760001576391525,7.75974,311.1522567333882,1.433742328873774e-05
7.760001576391525,7.76141,311.1512629315726,1.433742328873774e-05
7.760001576391525,7.75933,311.1370080540161,1.433742328873774e-05
7.760001576391525,7.76003,311.15243122911005,1.433742328873774e-05
7.760001576391525,7.75679,309.5784330104282,1.9999999999999998e-05
7.760001576391525,7.75742,309.57005384942147,1.9999999999999998e-05
7.760001576391525,7.7585,309.52781552066637,1.9999999999999998e-05
7.760001576391525,7.76047,309.55300121470583,1.9999999999999998e-05
7.760001576391525,7.76059,309.5024245271427,1.9999999999999998e-05
7.760001576391525,7.76068,309.5062606854431,1.9999999999999998e-05
7.760001576391525,7.75958,309.5109957806062,1.9999999999999998e-05
7.760001576391525,7.75741,309.5295282466453,1.9999999999999998e-05
7.760001576391525,7.75631,309.51472617531255,1.9999999999999998e-05
7.760001576391525,7.75962,309.54954698646037,1.9999999999999998e-05
8.653497421844452,8.64934,295.1353043107561,1e-06
8.653497421844452,8.64901,295.23770279718894,1e-06
8.653497421844452,8.64791,295.18884753291553,1e-06
8.653497421844452,8.64786,295.1851302378625,1e-06
8.653497421844452,8.64833,295.17044144631836,1e-06
8.653497421844452,8.64929,295.1381175149846,1e-06
8.653497421844452,8.65086,295.19801729020986,1e-06
8.653497421844452,8.64751,295.17511651929954,1e-06
8.653497421844452,8.64786,295.2525440601073,1e-06
8.653497421844452,8.647,295.1930737817107,1e-06
8.653497421844452,8.64802,295.36867126371294,1.3949507939624201e-06
8.653497421844452,8.64764,295.3515646790864,1.3949507939624201e-06
8.653497421844452,8.64823,295.3229089945795,1.3949507939624201e-06
8.653497421844452,8.64881,295.3033238641242,1.3949507939624201e-06
8.653497421844452,8.6482,295.3025541293948,1.3949507939624201e-06
8.653497421844452,8.64825,295.3412671678762,1.3949507939624201e-06
8.653497421844452,8.64809,295.35599527218886,1.3949507939624201e-06
8.653497421844452,8.64683,295.33500768505655,1.3949507939624201e-06
8.653497421844452,8.64873,295.36274122735745,1.3949507939624201e-06
8.653497421844452,8.65035,295.3167449588663,1.3949507939624201e-06
8.653497421844452,8.64959,295.18142516762487,1.94588771757639e-06
8.653497421844452,8.64713,295.21839912075825,1.94588771757639e-06
8.653497421844452,8.6472,295.25600212661186,1.94588771757639e-06
8.653497421844452,8.64709,295.26744205731006,1.94588771757639e-06
8.653497421844452,8.6475,295.25701964697697,1.94588771757639e-06
8.653497421844452,8.64881,295.22971986251997,1.94588771757639e-06
8.653497421844452,8.64926,295.2398343681006,1.94588771757639e-06
8.653497421844452,8.64899,295.2496398653274,1.94588771757639e-06
8.653497421844452,8.64754,295.2320175603507,1.94588771757639e-06
8.653497421844452,8.64834,295.2519485991708,1.94588771757639e-06
8.653497421844452,8.64841,295.14907656943956,2.7144176165949066e-06
8.653497421844452,8.64924,295.13864538955625,2.7144176165949066e-06
8.653497421844452,8.64935,295.13032259756744,2.7144176165949066e-06
8.653497421844452,8.64973,295.10147605369906,2.7144176165949066e-06
8.653497421844452,8.6501,295.1252426881226,2.7144176165949066e-06
8.653497421844452,8.65104,295.1080622935571,2.7144176165949066e-06
8.653497421844452,8.65184,295.0776350521227,2.7144176165949066e-06
8.653497421844452,8.6505,295.09757652501906,2.7144176165949066e-06
8.653497421844452,8.65089,295.0777379003127,2.7144176165949066e-06
8.653497421844452,8.65048,295.0789261924769,2.7144176165949066e-06
8.653497421844452,8.65031,295.0782998628425,3.786479009414645e-06
8.653497421844452,8.65153,295.040969785617,3.786479009414645e-06
8.653497421844452,8.65144,295.0286048816551,3.786479009414645e-06
8.653497421844452,8.64927,295.0549107866391,3.786479009414645e-06
8.653497421844452,8.65018,295.046995705468,3.786479009414645e-06
8.653497421844452,8.64958,295.0679596679507,3.786479009414645e-06
8.653497421844452,8.64889,295.07529796225225,3.786479009414645e-06
8.653497421844452,8.65244,295.04672460996795,3.786479009414645e-06
8.653497421844452,8.65114,295.0009820650574,3.786479009414645e-06
8.653497421844452,8.65108,295.02135846490796,3.786479009414645e-06
8.653497421844452,8.65183,294.93303492674767,5.281951900505008e-06
8.653497421844452,8.65014,294.9282341460422,5.281951900505008e-06
8.653497421844452,8.64949,294.96017755207754,5.281951900505008e-06
8.653497421844452,8.64717,294.97140945991697,5.281951900505008e-06
8.653497421844452,8.64662,294.996375308494,5.281951900505008e-06
8.653497421844452,8.64736,294.99668958724453,5.281951900505008e-06
8.653497421844452,8.64878,294.97698760280986,5.281951900505008e-06
8.653497421844452,8.64871,294.98169161981207,5.281951900505008e-06
8.653497421844452,8.64853,294.97584432745896,5.281951900505008e-06
8.653497421844452,8.64767,294.9835423272791,5.281951900505008e-06
8.653497421844452,8.64918,294.81292918966307,7.368062997280774e-06
8.653497421844452,8.64897,294.80706970919397,7.368062997280774e-06
8.653497421844452,8.64979,294.7958858659505,7.368062997280774e-06
8.653497421844452,8.65082,294.783110659627,7.368062997280774e-06
8.653497421844452,8.6516,294.76822995753605,7.368062997280774e-06
8.653497421844452,8.65067,294.76976419476193,7.368062997280774e-06
8.653497421844452,8.65147,294.78000254682735,7.368062997280774e-06
8.653497421844452,8.65002,294.7754418051649,7.368062997280774e-06
8.653497421844452,8.64984,294.8085809212031,7.368062997280774e-06
8.653497421844452,8.64988,294.79179466383414,7.368062997280774e-06
8.653497421844452,8.65052,294.4910498107436,1.0278085328021965e-05
8.653497421844452,8.6513,294.482805738121,1.0278085328021965e-05
8.653497421844452,8.65075,294.4687055470032,1.0278085328021965e-05
8.653497421844452,8.64906,294.4827353259641,1.0278085328021965e-05
8.653497421844452,8.64765,294.51311576886684,1.0278085328021965e-05
8.653497421844452,8.64772,294.5416368711642,1.0278085328021965e-05
8.653497421844452,8.64888,294.51775461369454,1.0278085328021965e-05
8.653497421844452,8.65001,294.50114382175485,1.0278085328021965e-05
8.653497421844452,8.65015,294.50852539769016,1.0278085328021965e-05
8.653497421844452,8.64988,294.48889941929383,1.0278085328021965e-05
8.653497421844452,8.64977,293.91985966750735,1.433742328873774e-05
8.653497421844452,8.64955,293.9345343832687,1.433742328873774e-05
8.653497421844452,8.64946,293.9291703997543,1.433742328873774e-05
8.653497421844452,8.64867,293.9303138335236,1.433742328873774e-05
8.653497421844452,8.64974,293.94849583840534,1.433742328873774e-05
8.653497421844452,8.65072,293.92460699961634,1.433742328873774e-05
8.653497421844452,8.65037,293.91990025835764,1.433742328873774e-05
8.653497421844452,8.65102,293.92568048531535,1.433742328873774e-05
8.653497421844452,8.65134,293.9029723759479,1.433742328873774e-05
8.653497421844452,8.65052,293.89896271888654,1.433742328873774e-05
8.653497421844452,8.64861,292.8058346295748,1.9999999999999998e-05
8.653497421844452,8.64988,292.7887658887282,1.9999999999999998e-05
8.653497421844452,8.65044,292.75543156610473,1.9999999999999998e-05
8.653497421844452,8.65065,292.78761634046595,1.9999999999999998e-05
8.653497421844452,8.65156,292.7432727256305,1.9999999999999998e-05
8.653497421844452,8.65256,292.7172707728679,1.9999999999999998e-05
8.653497421844452,8.65279,292.72785003138006,1.9999999999999998e-05
8.653497421844452,8.65264,292.70383825954787,1.9999999999999998e-05
8.653497421844452,8.65173,292.717991683295,1.9999999999999998e-05
8.653497421844452,8.65159,292.767897174689,1.9999999999999998e-05
9.64987144560477,9.6475,279.0057033774065,1e-06
9.64987144560477,9.64732,278.97249253512126,1e-06
9.64987144560477,9.64851,278.9546297620125,1e-06
9.64987144560477,9.64761,278.9783422819292,1e-06
9.64987144560477,9.64849,278.9595560906385,1e-06
9.64987144560477,9.64684,278.98935887558736,1e-06
9.64987144560477,9.64659,278.9627966442116,1e-06
9.64987144560477,9.64788,278.9706199289478,1e-06
9.64987144560477,9.65058,278.93364669444253,1e-06
9.64987144560477,9.65103,278.91198072691486,1e-06
9.64987144560477,9.65084,279.1493182940422,1.3949507939624201e-06
9.64987144560477,9.65088,279.16195579882987,1.3949507939624201e-06
9.64987144560477,9.65079,279.1714912726579,1.3949507939624201e-06
9.64987144560477,9.64993,279.1878327409634,1.3949507939624201e-06
9.64987144560477,9.6494,279.13512438563174,1.3949507939624201e-06
9.64987144560477,9.64913,279.1716529169511,1.3949507939624201e-06
9.64987144560477,9.64775,279.16057335525585,1.3949507939624201e-06
9.64987144560477,9.64606,279.22338216970684,1.3949507939624201e-06
9.64987144560477,9.64707,279.16514096114014,1.3949507939624201e-06
9.64987144560477,9.64874,279.1979316606134,1.3949507939624201e-06
9.64987144560477,9.64985,279.08937480658534,1.94588771757639e-06
9.64987144560477,9.64911,279.13660342265985,1.94588771757639e-06
9.64987144560477,9.6483,279.0716818711277,1.94588771757639e-06
9.64987144560477,9.64793,279.10572355570383,1.94588771757639e-06
9.64987144560477,9.64864,279.0993458440017,1.94588771757639e-06
9.64987144560477,9.64802,279.1022096892806,1.94588771757639e-06
9.64987144560477,9.64803,279.08340322014817,1.94588771757639e-06
9.64987144560477,9.64858,279.12861224591035,1.94588771757639e-06
9.64987144560477,9.64886,279.09958201467214,1.94588771757639e-06
9.64987144560477,9.64948,279.09538391546545,1.94588771757639e-06
9.64987144560477,9.64922,278.9692216327708,2.7144176165949066e-06
9.64987144560477,9.64881,278.97302622466,2.7144176165949066e-06
9.64987144560477,9.64904,278.9913213353768,2.7144176165949066e-06
9.64987144560477,9.64849,278.981500915514,2.7144176165949066e-06
9.64987144560477,9.64874,278.97291309165104,2.7144176165949066e-06
9.64987144560477,9.64819,278.9900729165786,2.7144176165949066e-06
9.64987144560477,9.64736,278.969261189767,2.7144176165949066e-06
9.64987144560477,9.64763,278.9999123237995,2.7144176165949066e-06
9.64987144560477,9.64802,278.9722137239592,2.7144176165949066e-06
9.64987144560477,9.64848,278.97572322065713,2.7144176165949066e-06
9.64987144560477,9.64805,278.95211938321876,3.786479009414645e-06
9.64987144560477,9.64871,278.9347959270444,3.786479009414645e-06
9.64987144560477,9.64766,278.94248358291094,3.786479009414645e-06
9.64987144560477,9.64822,278.9529933542767,3.786479009414645e-06
9.64987144560477,9.6475,278.96769489727734,3.786479009414645e-06
9.64987144560477,9.64706,278.965860749061,3.786479009414645e-06
9.64987144560477,9.64876,278.9629700089686,3.786479009414645e-06
9.64987144560477,9.64928,278.95904592996163,3.786479009414645e-06
9.64987144560477,9.64997,278.92082940447926,3.786479009414645e-06
9.64987144560477,9.64952,278.9312671483795,3.786479009414645e-06
9.64987144560477,9.64949,278.85680068252975,5.281951900505008e-06
9.64987144560477,9.64804,278.8652431123526,5.281951900505008e-06
9.64987144560477,9.64788,278.88002763043966,5.281951900505008e-06
9.64987144560477,9.64923,278.8774007804958,5.281951900505008e-06
9.64987144560477,9.64812,278.8665250281355,5.281951900505008e-06
9.64987144560477,9.64842,278.867108049776,5.281951900505008e-06
9.64987144560477,9.64642,278.8791884695847,5.281951900505008e-06
9.64987144560477,9.64777,278.893984778207,5.281951900505008e-06
9.64987144560477,9.64734,278.9082891369096,5.281951900505008e-06
9.64987144560477,9.6481,278.8957204263127,5.281951900505008e-06
9.64987144560477,9.64887,278.7752015058667,7.368062997280774e-06
9.64987144560477,9.6482,278.76257844084864,7.368062997280774e-06
9.64987144560477,9.65126,278.74059489658515,7.368062997280774e-06
9.64987144560477,9.65121,278.735897752373,7.368062997280774e-06
9.64987144560477,9.65052,278.72312866667676,7.368062997280774e-06
9.64987144560477,9.64917,278.73139122198023,7.368062997280774e-06
9.64987144560477,9.65009,278.7419466808279,7.368062997280774e-06
9.64987144560477,9.64971,278.7462894115776,7.368062997280774e-06
9.64987144560477,9.65012,278.7550121797572,7.368062997280774e-06
9.64987144560477,9.65178,278.74875252685047,7.368062997280774e-06
9.64987144560477,9.65022,278.5243373011494,1.0278085328021965e-05
9.64987144560477,9.64994,278.5213189806206,1.0278085328021965e-05
9.64987144560477,9.65019,278.5259181271996,1.0278085328021965e-05
9.64987144560477,9.64879,278.531994675444,1.0278085328021965e-05
9.64987144560477,9.64862,278.53963784194445,1.0278085328021965e-05
9.64987144560477,9.64822,278.5459235372781,1.0278085328021965e-05
9.64987144560477,9.64752,278.5514119246276,1.0278085328021965e-05
9.64987144560477,9.65027,278.5470018670752,1.0278085328021965e-05
9.64987144560477,9.65094,278.52658338627225,1.0278085328021965e-05
9.64987144560477,9.6493,278.5099441787439,1.0278085328021965e-05
9.64987144560477,9.65059,278.1223894524782,1.433742328873774e-05
9.64987144560477,9.65071,278.1301479965993,1.433742328873774e-05
9.64987144560477,9.64999,278.1246327335319,1.433742328873774e-05
9.64987144560477,9.65139,278.1264208278912,1.433742328873774e-05
9.64987144560477,9.64863,278.1312033587082,1.433742328873774e-05
9.64987144560477,9.64884,278.12458420424963,1.433742328873774e-05
9.64987144560477,9.64786,278.1445432196421,1.433742328873774e-05
9.64987144560477,9.64777,278.16176287687273,1.433742328873774e-05
9.64987144560477,9.64755,278.1558834944061,1.433742328873774e-05
9.64987144560477,9.64781,278.15605649231065,1.433742328873774e-05
9.64987144560477,9.64809,277.32618072454125,1.9999999999999998e-05
9.64987144560477,9.64876,277.2959539188482,1.9999999999999998e-05
9.64987144560477,9.64852,277.3050630097156,1.9999999999999998e-05
9.64987144560477,9.64794,277.3127264142572,1.9999999999999998e-05
9.64987144560477,9.64783,277.30440018873463,1.9999999999999998e-05
9.64987144560477,9.64797,277.29682118031974,1.9999999999999998e-05
9.64987144560477,9.6483,277.31001811462914,1.9999999999999998e-05
9.64987144560477,9.65062,277.2890431001248,1.9999999999999998e-05
9.64987144560477,9.64926,277.2762939162594,1.9999999999999998e-05
9.64987144560477,9.65096,277.3167962188325,1.9999999999999998e-05
10.760969163939524,10.7586,264.0942091375723,1e-06
10.760969163939524,10.7597,264.12564186298636,1e-06
10.760969163939524,10.7579,264.12067687964566,1e-06
10.760969163939524,10.7593,264.1815065155054,1e-06
10.760969163939524,10.7589,264.1065700563046,1e-06
10.760969163939524,10.7587,264.1650159847645,1e-06
10.760969163939524,10.7576,264.20287183525295,1e-06
10.760969163939524,10.7567,264.1102057469601,1e-06
10.760969163939524,10.758,264.1442133058627,1e-06
10.760969163939524,10.7594,264.1290993124581,1e-06
10.760969163939524,10.76,264.30239157063846,1.3949507939624201e-06
10.760969163939524,10.7588,264.3206142706227,1.3949507939624201e-06
10.760969163939524,10.758,264.3298403110895,1.3949507939624201e-06
10.760969163939524,10.7592,264.3427503019713,1.3949507939624201e-06
10.760969163939524,10.7593,264.31143133530065,1.3949507939624201e-06
10.760969163939524,10.7581,264.31253821384166,1.3949507939624201e-06
10.760969163939524,10.7578,264.30973945836547,1.3949507939624201e-06
10.760969163939524,10.7585,264.3460170561629,1.3949507939624201e-06
10.760969163939524,10.758,264.3315752931696,1.3949507939624201e-06
10.760969163939524,10.7581,264.33582576834544,1.3949507939624201e-06
10.760969163939524,10.758,264.23669846177063,1.94588771757639e-06
10.760969163939524,10.7588,264.23310292885395,1.94588771757639e-06
10.760969163939524,10.7594,264.2237201109111,1.94588771757639e-06
10.760969163939524,10.7597,264.2552654494289,1.94588771757639e-06
10.760969163939524,10.7595,264.2524413337955,1.94588771757639e-06
10.760969163939524,10.7604,264.251505479924,1.94588771757639e-06
10.760969163939524,10.7599,264.21580618625,1.94588771757639e-06
10.760969163939524,10.7602,264.2239033087208,1.94588771757639e-06
10.760969163939524,10.76,264.2033641856044,1.94588771757639e-06
10.760969163939524,10.7592,264.2001516023262,1.94588771757639e-06
10.760969163939524,10.7597,264.2195578031066,2.7144176165949066e-06
10.760969163939524,10.7585,264.20687424786286,2.7144176165949066e-06
10.760969163939524,10.759,264.2292239506844,2.7144176165949066e-06
10.760969163939524,10.7587,264.2011020909854,2.7144176165949066e-06
10.760969163939524,10.758,264.2191250495688,2.7144176165949066e-06
10.760969163939524,10.76,264.18351900619916,2.7144176165949066e-06
10.760969163939524,10.7588,264.2157856479542,2.7144176165949066e-06
10.760969163939524,10.7601,264.18762502239895,2.7144176165949066e-06
10.760969163939524,10.7606,264.18194305547274,2.7144176165949066e-06
10.760969163939524,10.7594,264.16437579348496,2.7144176165949066e-06
10.760969163939524,10.7591,264.11764884428754,3.786479009414645e-06
10.760969163939524,10.7588,264.13128528823114,3.786479009414645e-06
10.760969163939524,10.7598,264.1168270506062,3.786479009414645e-06
10.760969163939524,10.7595,264.1293785454039,3.786479009414645e-06
10.760969163939524,10.7618,264.1093498056822,3.786479009414645e-06
10.760969163939524,10.7593,264.12528659135904,3.786479009414645e-06
10.760969163939524,10.7583,264.1101267948771,3.786479009414645e-06
10.760969163939524,10.7608,264.11290977734393,3.786479009414645e-06
10.760969163939524,10.762,264.11306404089214,3.786479009414645e-06
10.760969163939524,10.7613,264.1090781430367,3.786479009414645e-06
10.760969163939524,10.76,264.0585210079117,5.281951900505008e-06
10.760969163939524,10.7597,264.0691759926633,5.281951900505008e-06
10.760969163939524,10.7598,264.06554572751094,5.281951900505008e-06
10.760969163939524,10.7584,264.0894866126599,5.281951900505008e-06
10.760969163939524,10.76,264.0912710491874,5.281951900505008e-06
10.760969163939524,10.7596,264.0735811805819,5.281951900505008e-06
10.760969163939524,10.7581,264.08542456997463,5.281951900505008e-06
10.760969163939524,10.7606,264.0878302457398,5.281951900505008e-06
10.760969163939524,10.7593,264.08190001306957,5.281951900505008e-06
10.760969163939524,10.7597,264.0731933126286,5.281951900505008e-06
10.760969163939524,10.7604,264.0057727093918,7.368062997280774e-06
10.760969163939524,10.7597,263.99137320518446,7.368062997280774e-06
10.760969163939524,10.7595,264.002358856689,7.368062997280774e-06
10.760969163939524,10.76,263.98462565084986,7.368062997280774e-06
10.760969163939524,10.7604,263.9915518692079,7.368062997280774e-06
10.760969163939524,10.7606,263.9793283937106,7.368062997280774e-06
10.760969163939524,10.7592,263.97999787374624,7.368062997280774e-06
10.760969163939524,10.762,263.98456327874385,7.368062997280774e-06
10.760969163939524,10.7595,263.98030565385847,7.368062997280774e-06
10.760969163939524,10.7599,263.9821934301716,7.368062997280774e-06
10.760969163939524,10.7606,263.82128105707926,1.0278085328021965e-05
10.760969163939524,10.759,263.82536391748727,1.0278085328021965e-05
10.760969163939524,10.7595,263.82276660733265,1.0278085328021965e-05
10.760969163939524,10.7601,263.8247665633137,1.0278085328021965e-05
10.760969163939524,10.7588,263.8388736493904,1.0278085328021965e-05
10.760969163939524,10.7588,263.83801783872406,1.0278085328021965e-05
10.760969163939524,10.7595,263.8425505429711,1.0278085328021965e-05
10.760969163939524,10.7612,263.8342659363472,1.0278085328021965e-05
10.760969163939524,10.7583,263.83119141145573,1.0278085328021965e-05
10.760969163939524,10.7602,263.82824224945495,1.0278085328021965e-05
10.760969163939524,10.7598,263.56426589100016,1.433742328873774e-05
10.760969163939524,10.7603,263.5689804209091,1.433742328873774e-05
10.760969163939524,10.7599,263.5650896905458,1.433742328873774e-05
10.760969163939524,10.7606,263.5576380492009,1.433742328873774e-05
10.760969163939524,10.7604,263.5654424265331,1.433742328873774e-05
10.760969163939524,10.7621,263.55271052966384,1.433742328873774e-05
10.760969163939524,10.7611,263.5330512275242,1.433742328873774e-05
10.760969163939524,10.7631,263.5429381701079,1.433742328873774e-05
10.760969163939524,10.76,263.54886907749153,1.433742328873774e-05
10.760969163939524,10.7597,263.56523422992063,1.433742328873774e-05
10.760969163939524,10.7613,262.9399342627497,1.9999999999999998e-05
10.760969163939524,10.76,262.92949265797114,1.9999999999999998e-05
